ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"6062ed86\",\"widthTablet\":100,\"directionDesktop\":\"row\",\"alignItemsDesktop\":\"stretch\",\"alignItemsTablet\":\"stretch\",\"alignItemsMobile\":\"stretch\",\"borderStyle\":\"\",\"topPaddingDesktop\":0,\"bottomPaddingDesktop\":0,\"leftPaddingDesktop\":0,\"rightPaddingDesktop\":0,\"topPaddingMobile\":10,\"bottomPaddingMobile\":10,\"leftPaddingMobile\":10,\"rightPaddingMobile\":10,\"paddingLink\":false,\"topMarginDesktop\":80,\"bottomMarginDesktop\":0,\"leftMarginDesktop\":0,\"rightMarginDesktop\":0,\"topMarginMobile\":50,\"marginLink\":false,\"variationSelected\":true,\"rowGapMobile\":20,\"columnGapDesktop\":20,\"widthSetByUser\":true,\"equalHeight\":true} -->
<div class=\"wp-block-uagb-container uagb-block-6062ed86\"><!-- wp:uagb/container {\"block_id\":\"8b524748\",\"widthDesktop\":33,\"widthTablet\":33,\"minHeightDesktop\":400,\"minHeightTablet\":480,\"minHeightMobile\":300,\"justifyContentDesktop\":\"flex-end\",\"backgroundType\":\"image\",\"backgroundImageDesktop\":{\"id\":52,\"title\":\"women-fashion-free-img\",\"filename\":\"women-fashion-free-img.jpg\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/women-fashion-free-img.jpg\",\"link\":\"https://websitedemos.net/brandstore-08/women-fashion-free-img/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"women-fashion-free-img\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:57:12.000Z\",\"modified\":\"2020-09-16T04:57:12.000Z\",\"menuOrder\":0,\"mime\":\"image/jpeg\",\"type\":\"image\",\"subtype\":\"jpeg\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"0dfe4818f5\",\"delete\":\"2a63d6b736\",\"edit\":\"2388cd2291\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=52\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":38437,\"filesizeHumanReadable\":\"38 KB\",\"context\":\"\",\"height\":700,\"width\":700,\"orientation\":\"landscape\",\"sizes\":{\"thumbnail\":{\"height\":150,\"width\":150,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/women-fashion-free-img-150x150.jpg\",\"orientation\":\"landscape\"},\"medium\":{\"height\":300,\"width\":300,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/women-fashion-free-img-300x300.jpg\",\"orientation\":\"landscape\"},\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/women-fashion-free-img.jpg\",\"height\":700,\"width\":700,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"backgroundPositionTablet\":{\"x\":0.96,\"y\":0.55},\"backgroundImageColor\":\"var(\\u002d\\u002dast-global-color-7)\",\"borderStyle\":\"\",\"topPaddingDesktop\":40,\"bottomPaddingDesktop\":40,\"leftPaddingDesktop\":40,\"rightPaddingDesktop\":40,\"topPaddingTablet\":20,\"bottomPaddingTablet\":20,\"leftPaddingTablet\":20,\"rightPaddingTablet\":20,\"topPaddingMobile\":120,\"bottomPaddingMobile\":20,\"leftPaddingMobile\":20,\"rightPaddingMobile\":20,\"paddingLink\":false,\"variationSelected\":true,\"widthSetByUser\":true,\"overlayType\":\"color\",\"overlayOpacity\":0.5} -->
<div class=\"wp-block-uagb-container uagb-block-8b524748\"><!-- wp:uagb/info-box {\"inheritFromTheme\":false,\"classMigrate\":true,\"headingAlign\":\"left\",\"headingColor\":\"#ffffff\",\"subHeadingColor\":\"#ffffff\",\"block_id\":\"ca810245\",\"ctaIcon\":\"\",\"ctaType\":\"button\",\"ctaText\":\"SHOP NOW\",\"ctaLink\":\"#\",\"ctaBtnLinkColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"ctaLinkHoverColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"ctaBgColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"ctaBgHoverColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"showIcon\":false,\"headTabletSpace\":10,\"headMobileSpace\":20,\"subHeadTabletSpace\":20,\"subHeadMobileSpace\":20,\"btnBorderTopWidth\":2,\"btnBorderLeftWidth\":2,\"btnBorderRightWidth\":2,\"btnBorderBottomWidth\":2,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"var(\\u002d\\u002dast-global-color-4)\",\"btnBorderHColor\":\"var(\\u002d\\u002dast-global-color-5)\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-ca810245 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-title-wrap\"><h3 class=\"uagb-ifb-title\">20% Off on Tank Tops</h3></div><p class=\"uagb-ifb-desc\">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Proin ac dictum.</p><div class=\"uagb-ifb-button-wrapper wp-block-button\"><a href=\"#\" class=\"uagb-infobox-cta-link wp-block-button__link\" target=\"_self\" rel=\"noopener noreferrer\" onclick=\"return false;\"><span class=\"uagb-inline-editing\">SHOP NOW</span></a></div></div></div>
<!-- /wp:uagb/info-box --></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"91707d74\",\"widthDesktop\":33,\"widthTablet\":33,\"minHeightDesktop\":400,\"minHeightTablet\":480,\"minHeightMobile\":300,\"justifyContentDesktop\":\"flex-end\",\"backgroundType\":\"image\",\"backgroundImageDesktop\":{\"id\":17,\"title\":\"men-fashion-free-img\",\"filename\":\"men-fashion-free-img.jpg\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/men-fashion-free-img.jpg\",\"link\":\"https://websitedemos.net/brandstore-08/men-fashion-free-img/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"men-fashion-free-img\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:56:17.000Z\",\"modified\":\"2020-09-16T04:56:17.000Z\",\"menuOrder\":0,\"mime\":\"image/jpeg\",\"type\":\"image\",\"subtype\":\"jpeg\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"e43e3fca12\",\"delete\":\"5f1eae6f7c\",\"edit\":\"a6976b7947\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=17\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":53664,\"filesizeHumanReadable\":\"52 KB\",\"context\":\"\",\"height\":700,\"width\":700,\"orientation\":\"landscape\",\"sizes\":{\"thumbnail\":{\"height\":150,\"width\":150,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/men-fashion-free-img-150x150.jpg\",\"orientation\":\"landscape\"},\"medium\":{\"height\":300,\"width\":300,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/men-fashion-free-img-300x300.jpg\",\"orientation\":\"landscape\"},\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/men-fashion-free-img.jpg\",\"height\":700,\"width\":700,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"backgroundPositionTablet\":{\"x\":0.11,\"y\":0.79},\"backgroundImageColor\":\"var(\\u002d\\u002dast-global-color-7)\",\"borderStyle\":\"\",\"topPaddingDesktop\":40,\"bottomPaddingDesktop\":40,\"leftPaddingDesktop\":40,\"rightPaddingDesktop\":40,\"topPaddingTablet\":20,\"bottomPaddingTablet\":20,\"leftPaddingTablet\":20,\"rightPaddingTablet\":20,\"topPaddingMobile\":120,\"bottomPaddingMobile\":20,\"leftPaddingMobile\":20,\"rightPaddingMobile\":20,\"paddingLink\":false,\"variationSelected\":true,\"widthSetByUser\":true,\"overlayType\":\"color\",\"overlayOpacity\":0.5} -->
<div class=\"wp-block-uagb-container uagb-block-91707d74\"><!-- wp:uagb/info-box {\"inheritFromTheme\":false,\"classMigrate\":true,\"headingAlign\":\"left\",\"headingColor\":\"#ffffff\",\"subHeadingColor\":\"#ffffff\",\"block_id\":\"3deaf942\",\"ctaIcon\":\"\",\"ctaType\":\"button\",\"ctaText\":\"SHOP NOW\",\"ctaLink\":\"#\",\"ctaBtnLinkColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"ctaLinkHoverColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"ctaBgColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"ctaBgHoverColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"showIcon\":false,\"headTabletSpace\":10,\"headMobileSpace\":20,\"subHeadTabletSpace\":20,\"subHeadMobileSpace\":20,\"btnBorderTopWidth\":2,\"btnBorderLeftWidth\":2,\"btnBorderRightWidth\":2,\"btnBorderBottomWidth\":2,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"var(\\u002d\\u002dast-global-color-4)\",\"btnBorderHColor\":\"var(\\u002d\\u002dast-global-color-5)\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-3deaf942 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-title-wrap\"><h3 class=\"uagb-ifb-title\">Latest Eyewear For You​</h3></div><p class=\"uagb-ifb-desc\">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Proin ac dictum.</p><div class=\"uagb-ifb-button-wrapper wp-block-button\"><a href=\"#\" class=\"uagb-infobox-cta-link wp-block-button__link\" target=\"_self\" rel=\"noopener noreferrer\" onclick=\"return false;\"><span class=\"uagb-inline-editing\">SHOP NOW</span></a></div></div></div>
<!-- /wp:uagb/info-box --></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"5c4605e6\",\"widthDesktop\":33,\"widthTablet\":33,\"minHeightDesktop\":400,\"minHeightTablet\":480,\"minHeightMobile\":300,\"justifyContentDesktop\":\"flex-end\",\"backgroundType\":\"image\",\"backgroundImageDesktop\":{\"id\":13,\"title\":\"footwear-free-img\",\"filename\":\"footwear-free-img.jpg\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/footwear-free-img.jpg\",\"link\":\"https://websitedemos.net/brandstore-08/footwear-free-img/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"footwear-free-img\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:56:13.000Z\",\"modified\":\"2020-09-16T04:56:13.000Z\",\"menuOrder\":0,\"mime\":\"image/jpeg\",\"type\":\"image\",\"subtype\":\"jpeg\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"22a3aa9b95\",\"delete\":\"7b4d861006\",\"edit\":\"bbf372ab52\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=13\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":19911,\"filesizeHumanReadable\":\"19 KB\",\"context\":\"\",\"height\":700,\"width\":700,\"orientation\":\"landscape\",\"sizes\":{\"thumbnail\":{\"height\":150,\"width\":150,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/footwear-free-img-150x150.jpg\",\"orientation\":\"landscape\"},\"medium\":{\"height\":300,\"width\":300,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/footwear-free-img-300x300.jpg\",\"orientation\":\"landscape\"},\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/footwear-free-img.jpg\",\"height\":700,\"width\":700,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"backgroundPositionTablet\":{\"x\":0.82,\"y\":0.46},\"backgroundImageColor\":\"var(\\u002d\\u002dast-global-color-7)\",\"borderStyle\":\"\",\"topPaddingDesktop\":40,\"bottomPaddingDesktop\":40,\"leftPaddingDesktop\":40,\"rightPaddingDesktop\":40,\"topPaddingTablet\":20,\"bottomPaddingTablet\":20,\"leftPaddingTablet\":20,\"rightPaddingTablet\":20,\"topPaddingMobile\":120,\"bottomPaddingMobile\":20,\"leftPaddingMobile\":20,\"rightPaddingMobile\":20,\"paddingLink\":false,\"variationSelected\":true,\"widthSetByUser\":true,\"overlayType\":\"color\",\"overlayOpacity\":0.5} -->
<div class=\"wp-block-uagb-container uagb-block-5c4605e6\"><!-- wp:uagb/info-box {\"inheritFromTheme\":false,\"classMigrate\":true,\"headingAlign\":\"left\",\"headingColor\":\"#ffffff\",\"subHeadingColor\":\"#ffffff\",\"block_id\":\"1cd7678f\",\"ctaIcon\":\"\",\"ctaType\":\"button\",\"ctaText\":\"CHECK OUT\",\"ctaLink\":\"#\",\"ctaBtnLinkColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"ctaLinkHoverColor\":\"var(\\u002d\\u002dast-global-color-2)\",\"ctaBgColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"ctaBgHoverColor\":\"var(\\u002d\\u002dast-global-color-5)\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"showIcon\":false,\"headTabletSpace\":10,\"headMobileSpace\":20,\"subHeadTabletSpace\":20,\"subHeadMobileSpace\":20,\"btnBorderTopWidth\":2,\"btnBorderLeftWidth\":2,\"btnBorderRightWidth\":2,\"btnBorderBottomWidth\":2,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"var(\\u002d\\u002dast-global-color-4)\",\"btnBorderHColor\":\"var(\\u002d\\u002dast-global-color-5)\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-1cd7678f uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-title-wrap\"><h3 class=\"uagb-ifb-title\">Let\'s Lorem Suit Up!​</h3></div><p class=\"uagb-ifb-desc\">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Proin ac dictum.</p><div class=\"uagb-ifb-button-wrapper wp-block-button\"><a href=\"#\" class=\"uagb-infobox-cta-link wp-block-button__link\" target=\"_self\" rel=\"noopener noreferrer\" onclick=\"return false;\"><span class=\"uagb-inline-editing\">CHECK OUT</span></a></div></div></div>
<!-- /wp:uagb/info-box --></div>
<!-- /wp:uagb/container --></div>
<!-- /wp:uagb/container --></div></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"f0855955\",\"innerContentCustomWidthDesktop\":1200,\"backgroundType\":\"color\",\"backgroundSizeTablet\":\"cover\",\"backgroundSizeMobile\":\"cover\",\"backgroundColor\":\"var(\\u002d\\u002dast-global-color-4)\",\"borderStyle\":\"\",\"topPaddingDesktop\":100,\"bottomPaddingDesktop\":70,\"leftPaddingDesktop\":0,\"rightPaddingDesktop\":0,\"topPaddingTablet\":80,\"bottomPaddingTablet\":30,\"leftPaddingTablet\":30,\"rightPaddingTablet\":30,\"topPaddingMobile\":50,\"bottomPaddingMobile\":20,\"leftPaddingMobile\":20,\"rightPaddingMobile\":20,\"paddingLink\":false,\"variationSelected\":true,\"rowGapTablet\":20,\"rowGapMobile\":0,\"isBlockRootParent\":true} -->
<div class=\"wp-block-uagb-container uagb-block-f0855955 alignfull uagb-is-root-container\"><div class=\"uagb-container-inner-blocks-wrap\"><!-- wp:uagb/info-box {\"classMigrate\":true,\"headingColor\":\"\",\"headingTag\":\"h2\",\"headSpace\":6,\"seperatorSpace\":5,\"block_id\":\"db806b58\",\"seperatorStyle\":\"solid\",\"seperatorColor\":\"var(\\u002d\\u002dast-global-color-0)\",\"seperatorWidth\":100,\"seperatorWidthTablet\":100,\"seperatorWidthMobile\":100,\"separatorWidthType\":\"px\",\"ctaBorderColor\":\"\",\"ctaBorderStyle\":\"\",\"showIcon\":false,\"showDesc\":false,\"paddingBtnTop\":10,\"paddingBtnBottom\":10,\"paddingBtnLeft\":14,\"paddingBtnRight\":14,\"headTopMargin\":0,\"headRightMargin\":0,\"headLeftMargin\":0,\"headTabletSpace\":20,\"headMobileSpace\":20,\"separatorTopMargin\":0,\"separatorRightMargin\":0,\"separatorLeftMargin\":0,\"seperatorTabletSpace\":20,\"seperatorMobileSpace\":24,\"btnBorderTopWidth\":1,\"btnBorderLeftWidth\":1,\"btnBorderRightWidth\":1,\"btnBorderBottomWidth\":1,\"btnBorderTopLeftRadius\":0,\"btnBorderTopRightRadius\":0,\"btnBorderBottomLeftRadius\":0,\"btnBorderBottomRightRadius\":0,\"btnBorderStyle\":\"solid\",\"btnBorderColor\":\"#333\"} -->
<div class=\"wp-block-uagb-info-box uagb-block-db806b58 uagb-infobox__content-wrap  uagb-infobox-icon-above-title uagb-infobox-image-valign-top\"><div class=\"uagb-ifb-content\"><div class=\"uagb-ifb-title-wrap\"><h2 class=\"uagb-ifb-title\">Featured Products</h2></div><div class=\"uagb-ifb-separator\"></div></div></div>
<!-- /wp:uagb/info-box -->

<!-- wp:uagb/container {\"block_id\":\"ee9f42b6\",\"topPaddingDesktop\":10,\"bottomPaddingDesktop\":10,\"leftPaddingDesktop\":10,\"rightPaddingDesktop\":10,\"topMarginDesktop\":50,\"bottomMarginDesktop\":0,\"leftMarginDesktop\":0,\"rightMarginDesktop\":0,\"topMarginTablet\":20,\"bottomMarginTablet\":0,\"leftMarginTablet\":0,\"rightMarginTablet\":0,\"marginLink\":false,\"variationSelected\":true} -->
<div class=\"wp-block-uagb-container uagb-block-ee9f42b6\"><!-- wp:surecart/product-item-list {\"columns\":5,\"limit\":10,\"pagination_enabled\":false,\"search_enabled\":false,\"type\":\"featured\",\"sort_enabled\":false,\"collection_enabled\":false,\"style\":{\"spacing\":{\"blockGap\":\"20px\"}}} -->
<!-- wp:surecart/product-item {\"style\":{\"spacing\":{\"padding\":{\"bottom\":\"20px\"}}}} -->
<!-- wp:surecart/product-item-image {\"src\":\"https://images.unsplash.com/photo-1617360547704-3da8b5363369?crop=entropy\\u0026cs=tinysrgb\\u0026fit=crop\\u0026fm=jpg\\u0026h=420\\u0026ixid=MnwxfDB8MXxyYW5kb218MHx8cHJvZHVjdHx8fHx8fDE2NzU3OTY4NjM\\u0026ixlib=rb-4.0.3\\u0026q=80\\u0026utm_campaign=api-credit\\u0026utm_medium=referral\\u0026utm_source=unsplash_source\\u0026w=360\",\"sizing\":\"cover\",\"ratio\":\"1/0.964968152866242\",\"style\":{\"border\":{\"radius\":\"0px\"}}} /-->

<!-- wp:surecart/product-item-title {\"title\":\"Product Title\",\"textColor\":\"ast-global-color-2\",\"style\":{\"typography\":{\"fontWeight\":\"700\",\"fontSize\":\"16px\"},\"spacing\":{\"padding\":{\"top\":\"17px\"}}}} /-->

<!-- wp:surecart/product-item-price {\"textColor\":\"ast-global-color-3\",\"style\":{\"spacing\":{\"padding\":{\"top\":\"8px\"}},\"typography\":{\"fontSize\":\"14px\",\"fontWeight\":\"700\"}}} /-->
<!-- /wp:surecart/product-item -->
<!-- /wp:surecart/product-item-list --></div>
<!-- /wp:uagb/container --></div></div>
<!-- /wp:uagb/container -->

<!-- wp:uagb/container {\"block_id\":\"6f7fcded\",\"innerContentCustomWidthDesktop\":1200,\"backgroundType\":\"color\",\"backgroundImageDesktop\":{\"id\":54,\"title\":\"banner-03\",\"filename\":\"banner-03.jpg\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03.jpg\",\"link\":\"https://websitedemos.net/brandstore-08/banner-03/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"banner-03\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:57:15.000Z\",\"modified\":\"2020-09-16T04:57:15.000Z\",\"menuOrder\":0,\"mime\":\"image/jpeg\",\"type\":\"image\",\"subtype\":\"jpeg\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"26d10bb861\",\"delete\":\"16c3f561e5\",\"edit\":\"68b1bd0d22\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=54\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":242200,\"filesizeHumanReadable\":\"237 KB\",\"context\":\"\",\"height\":1100,\"width\":1920,\"orientation\":\"landscape\",\"sizes\":{\"thumbnail\":{\"height\":150,\"width\":150,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03-150x150.jpg\",\"orientation\":\"landscape\"},\"medium\":{\"height\":172,\"width\":300,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03-300x172.jpg\",\"orientation\":\"landscape\"},\"large\":{\"height\":587,\"width\":1024,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03-1024x587.jpg\",\"orientation\":\"landscape\"},\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03.jpg\",\"height\":1100,\"width\":1920,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"backgroundSizeTablet\":\"cover\",\"backgroundSizeMobile\":\"cover\",\"backgroundAttachmentDesktop\":\"fixed\",\"backgroundColor\":\"var(\\u002d\\u002dast-global-color-4)\",\"backgroundImageColor\":\"rgba(0,132,214,0.3)\",\"borderStyle\":\"\",\"topPaddingDesktop\":0,\"bottomPaddingDesktop\":0,\"leftPaddingDesktop\":0,\"rightPaddingDesktop\":0,\"topPaddingTablet\":30,\"bottomPaddingTablet\":0,\"leftPaddingTablet\":30,\"rightPaddingTablet\":30,\"topPaddingMobile\":30,\"bottomPaddingMobile\":0,\"leftPaddingMobile\":20,\"rightPaddingMobile\":20,\"variationSelected\":true,\"isBlockRootParent\":true,\"overlayType\":\"color\"} -->
<div class=\"wp-block-uagb-container uagb-block-6f7fcded alignfull uagb-is-root-container\"><div class=\"uagb-container-inner-blocks-wrap\"><!-- wp:uagb/container {\"block_id\":\"07b090a2\",\"alignItemsDesktop\":\"flex-start\",\"alignItemsMobile\":\"center\",\"backgroundType\":\"image\",\"backgroundImageDesktop\":{\"id\":54,\"title\":\"banner-03\",\"filename\":\"banner-03.jpg\",\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03.jpg\",\"link\":\"https://websitedemos.net/brandstore-08/banner-03/\",\"alt\":\"\",\"author\":\"12\",\"description\":\"\",\"caption\":\"\",\"name\":\"banner-03\",\"status\":\"inherit\",\"uploadedTo\":0,\"date\":\"2020-09-16T04:57:15.000Z\",\"modified\":\"2020-09-16T04:57:15.000Z\",\"menuOrder\":0,\"mime\":\"image/jpeg\",\"type\":\"image\",\"subtype\":\"jpeg\",\"icon\":\"https://websitedemos.net/brandstore-08/wp-includes/images/media/default.png\",\"dateFormatted\":\"September 16, 2020\",\"nonces\":{\"update\":\"b2a14bf5fc\",\"delete\":\"1ec86a1d47\",\"edit\":\"36df0058df\"},\"editLink\":\"https://websitedemos.net/brandstore-08/wp-admin/post.php?post=54\\u0026action=edit\",\"meta\":false,\"authorName\":\"harshadd\",\"authorLink\":\"https://websitedemos.net/brandstore-08/wp-admin/user-edit.php?user_id=12\",\"filesizeInBytes\":242200,\"filesizeHumanReadable\":\"237 KB\",\"context\":\"\",\"height\":1100,\"width\":1920,\"orientation\":\"landscape\",\"sizes\":{\"thumbnail\":{\"height\":150,\"width\":150,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03-150x150.jpg\",\"orientation\":\"landscape\"},\"medium\":{\"height\":172,\"width\":300,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03-300x172.jpg\",\"orientation\":\"landscape\"},\"large\":{\"height\":587,\"width\":1024,\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03-1024x587.jpg\",\"orientation\":\"landscape\"},\"full\":{\"url\":\"https://websitedemos.net/brandstore-08/wp-content/uploads/sites/692/2020/09/banner-03.jpg\",\"height\":1100,\"width\":1920,\"orientation\":\"landscape\"}},\"compat\":{\"item\":\"\",\"meta\":\"\"}},\"backgroundSizeTablet\":\"cover\",\"backgroundSizeMobile\":\"cover\",\"backgroundAttachmentDesktop\":\"fixed\",\"borderStyle\":\"\",\"topPaddingDesktop\":100,\"bottomPaddingDesktop\":100,\"leftPaddingDesktop\":100,\"rightPaddingDesktop\":100,\"topPaddingTablet\":60,\"bottomPaddingTablet\":60,\"leftPaddingTablet\":50,\"rightPaddingTablet\":60,\"topPaddingMobile\":60,\"bottomPaddingMobile\":60,\"leftPaddingMobile\":20,\"rightPaddingMobile\":20,\"marginType\":\"%\",\"marginLink\":false,\"variationSelected\":true,\"rowGapDesktop\":0,\"rowGapMobile\":0,\"overlayType\":\"gradient\",\"overlayOpacity\":0.5,\"gradientColor1\":\"var(\\u002d\\u002dast-global-color-0)\",\"gradientColor2\":\"#00000000\",\"selectGradient\":\"advanced\",\"gradientAngle\":100} -->
<div class=\"wp-block-uagb-container uagb-block-07b090a2\"><!-- wp:uagb/advanced-heading {\"block_id\":\"72c94a87\",\"classMigrate\":true,\"headingAlignMobile\":\"center\",\"headingColor\":\"#ffffff\",\"subHeadingColor\":\"\",\"headingTag\":\"h4\",\"headSpaceMobile\":15,\"blockTopPadding\":0,\"blockRightPadding\":0,\"blockLeftPadding\":0,\"blockBottomPadding\":0,\"blockPaddingLink\":true,\"blockTopMargin\":0,\"blockRightMargin\":0,\"blockLeftMargin\":0,\"blockBottomMargin\":0,\"blockMarginLink\":true} -->
<div class=\"wp-block-uagb-advanced-heading uagb-block-72c94a87\"><h4 class=\"uagb-heading-text\">Limited Time Offer​</h4></div>
<!-- /wp:uagb/advanced-heading -->

